#FamilyID	Likelihood of Family
OG0016252	-3.9678
OG0016253	-3.9678
OG0016254	-3.9678
OG0016255	-3.9678
OG0016256	-6.25721
OG0016257	-3.9678
OG0016258	-3.9678
OG0016259	-3.9678
OG0016260	-3.9678
OG0016261	-3.9678
OG0016262	-3.9678
OG0016263	-3.9678
OG0016264	-3.9678
OG0016265	-3.9678
OG0016266	-6.88146
OG0016267	-3.9678
OG0016268	-3.9678
OG0016269	-3.9678
OG0016270	-3.9678
OG0016271	-3.9678
OG0016272	-3.9678
OG0016273	-3.9678
OG0016274	-3.9678
OG0016275	-6.88146
OG0016276	-3.9678
OG0016277	-3.9678
OG0016278	-3.9678
OG0016279	-3.9678
OG0016280	-3.9678
OG0016281	-3.9678
OG0016282	-3.9678
OG0016283	-3.9678
OG0016284	-3.9678
OG0016285	-3.9678
OG0016286	-3.9678
OG0016287	-3.9678
OG0016288	-11.4494
OG0016289	-3.9678
OG0016290	-3.9678
OG0016291	-3.9678
OG0016292	-3.9678
OG0016293	-3.9678
OG0016294	-3.9678
OG0016295	-3.9678
OG0016296	-3.9678
OG0016297	-3.9678
OG0016298	-6.88146
OG0016299	-6.25721
OG0016300	-3.9678
OG0016301	-3.9678
OG0016302	-3.9678
OG0016303	-3.9678
OG0016304	-6.25721
OG0016305	-3.9678
OG0016306	-3.9678
OG0016307	-3.9678
OG0016308	-3.9678
OG0016309	-3.9678
OG0016310	-3.9678
OG0016311	-3.9678
OG0016312	-3.9678
OG0016313	-3.9678
OG0016314	-11.0509
OG0016315	-3.9678
OG0016316	-3.9678
OG0016317	-3.9678
OG0016318	-3.9678
OG0016319	-3.9678
OG0016320	-3.9678
OG0016321	-3.9678
OG0016322	-3.9678
OG0016323	-3.9678
OG0016324	-3.9678
OG0016325	-3.9678
OG0016326	-6.88146
OG0016327	-3.9678
OG0016328	-3.9678
OG0016329	-3.9678
OG0016330	-3.9678
OG0016331	-3.9678
OG0016332	-6.25721
OG0016333	-3.9678
OG0016334	-3.9678
OG0016335	-3.9678
OG0016336	-3.9678
OG0016337	-6.25721
OG0016338	-3.9678
OG0016339	-3.9678
OG0016340	-3.9678
OG0016341	-3.9678
OG0016342	-3.9678
OG0016343	-3.9678
OG0016344	-3.9678
OG0016345	-6.25721
OG0016346	-3.9678
OG0016347	-3.9678
OG0016348	-3.9678
OG0016349	-3.9678
OG0016350	-3.9678
OG0016351	-3.9678
OG0016352	-6.25721
OG0016353	-3.9678
OG0016354	-3.9678
OG0016355	-6.88146
OG0016356	-3.9678
OG0016357	-6.88146
OG0016358	-6.88146
OG0016359	-3.9678
OG0016360	-11.4494
OG0016361	-3.9678
OG0016362	-3.9678
OG0016363	-3.9678
OG0016364	-3.9678
OG0016365	-3.9678
OG0016366	-3.9678
OG0016367	-3.9678
OG0016368	-3.9678
OG0016369	-3.9678
OG0016370	-3.9678
OG0016371	-3.9678
OG0016372	-3.9678
OG0016373	-3.9678
OG0016374	-3.9678
OG0016375	-3.9678
OG0016376	-3.9678
OG0016377	-3.9678
OG0016378	-3.9678
OG0016379	-3.9678
OG0016380	-3.9678
OG0016381	-3.9678
OG0016382	-3.9678
OG0016383	-3.9678
OG0016384	-11.4494
OG0016385	-3.9678
OG0016386	-3.9678
OG0016387	-3.9678
OG0016388	-3.9678
OG0016389	-11.4494
OG0016390	-6.25721
OG0016391	-10.911
OG0016392	-6.88146
OG0016393	-6.25721
OG0016394	-6.25721
OG0016395	-11.0509
OG0016396	-3.9678
OG0016397	-10.911
OG0016398	-3.9678
OG0016399	-3.9678
OG0016400	-6.88146
OG0016401	-3.9678
OG0016402	-3.9678
OG0016403	-6.88146
OG0016404	-6.88146
OG0016405	-3.9678
OG0016406	-6.88146
OG0016407	-6.88146
OG0016408	-3.9678
OG0016409	-3.9678
OG0016410	-8.85605
OG0016411	-3.9678
OG0016412	-6.88146
OG0016413	-3.9678
OG0016414	-3.9678
OG0016415	-3.9678
OG0016416	-3.9678
OG0016417	-3.9678
OG0016418	-3.9678
OG0016419	-3.9678
OG0016420	-6.88146
OG0016421	-3.9678
OG0016422	-6.88146
OG0016423	-6.25721
OG0016424	-3.9678
OG0016425	-3.9678
OG0016426	-3.9678
OG0016427	-6.88146
OG0016428	-3.9678
OG0016429	-3.9678
OG0016430	-3.9678
OG0016431	-3.9678
OG0016432	-3.9678
OG0016433	-3.9678
OG0016434	-11.4494
OG0016435	-3.9678
OG0016436	-3.9678
OG0016437	-3.9678
OG0016438	-3.9678
OG0016439	-3.9678
OG0016440	-3.9678
OG0016441	-3.9678
OG0016442	-3.9678
OG0016443	-6.88146
OG0016444	-3.9678
OG0016445	-3.9678
OG0016446	-3.9678
OG0016447	-3.9678
OG0016448	-3.9678
OG0016449	-3.9678
OG0016450	-3.9678
OG0016451	-3.9678
OG0016452	-3.9678
OG0016453	-10.911
OG0016454	-3.9678
OG0016455	-10.911
OG0016456	-3.9678
OG0016457	-3.9678
OG0016458	-3.9678
OG0016459	-3.9678
OG0016460	-3.9678
OG0016461	-3.9678
OG0016462	-3.9678
OG0016463	-3.9678
OG0016464	-3.9678
OG0016465	-3.9678
OG0016466	-3.9678
OG0016467	-3.9678
OG0016468	-6.88146
OG0016469	-3.9678
OG0016470	-3.9678
OG0016471	-3.9678
OG0016472	-3.9678
OG0016473	-3.9678
OG0016474	-6.88146
OG0016475	-3.9678
OG0016476	-3.9678
OG0016477	-6.88146
OG0016478	-3.9678
OG0016479	-3.9678
OG0016480	-10.911
OG0016481	-6.88146
OG0016482	-3.9678
OG0016483	-3.9678
OG0016484	-3.9678
OG0016485	-6.88146
OG0016486	-3.9678
OG0016487	-3.9678
OG0016488	-3.9678
OG0016489	-3.9678
OG0016490	-3.9678
OG0016491	-3.9678
OG0016492	-3.9678
OG0016493	-3.9678
OG0016494	-6.88146
OG0016495	-3.9678
OG0016496	-3.9678
OG0016497	-3.9678
OG0016498	-3.9678
OG0016499	-3.9678
OG0016500	-3.9678
OG0016501	-3.9678
OG0016502	-3.9678
OG0016503	-6.25721
OG0016504	-3.9678
OG0016505	-3.9678
OG0016506	-3.9678
OG0016507	-3.9678
OG0016508	-3.9678
OG0016509	-3.9678
OG0016510	-3.9678
OG0016511	-3.9678
OG0016512	-3.9678
OG0016513	-6.25721
OG0016514	-6.88146
OG0016515	-3.9678
OG0016516	-3.9678
OG0016517	-3.9678
OG0016518	-3.9678
OG0016519	-3.9678
OG0016520	-3.9678
OG0016521	-3.9678
OG0016522	-6.88146
OG0016523	-6.25721
OG0016524	-3.9678
OG0016525	-3.9678
OG0016526	-3.9678
OG0016527	-3.9678
OG0016528	-3.9678
OG0016529	-6.88146
OG0016530	-3.9678
OG0016531	-3.9678
OG0016532	-3.9678
OG0016533	-3.9678
OG0016534	-3.9678
OG0016535	-6.88146
OG0016536	-3.9678
OG0016537	-3.9678
OG0016538	-3.9678
OG0016539	-3.9678
OG0016540	-3.9678
OG0016541	-3.9678
OG0016542	-6.88146
OG0016543	-3.9678
OG0016544	-3.9678
OG0016545	-3.9678
OG0016546	-6.25721
OG0016547	-3.9678
OG0016548	-3.9678
OG0016549	-6.88146
OG0016550	-3.9678
OG0016551	-3.9678
OG0016552	-3.9678
OG0016553	-3.9678
OG0016554	-3.9678
OG0016555	-3.9678
OG0016556	-3.9678
OG0016557	-3.9678
OG0016558	-6.88146
OG0016559	-6.88146
OG0016560	-3.9678
OG0016561	-3.9678
OG0016562	-6.88146
OG0016563	-3.9678
OG0016564	-3.9678
OG0016565	-6.88146
OG0016566	-3.9678
OG0016567	-6.25721
OG0016568	-6.88146
OG0016569	-6.25721
OG0016570	-3.9678
OG0016571	-3.9678
OG0016572	-3.9678
OG0016573	-3.9678
OG0016574	-3.9678
OG0016575	-6.25721
OG0016576	-3.9678
OG0016577	-3.9678
OG0016578	-3.9678
OG0016579	-3.9678
OG0016580	-3.9678
OG0016581	-3.9678
OG0016582	-6.88146
OG0016583	-6.88146
OG0016584	-6.88146
OG0016585	-6.88146
OG0016586	-6.88146
OG0016587	-3.9678
OG0016588	-3.9678
OG0016589	-3.9678
OG0016590	-3.9678
OG0016591	-6.88146
OG0016592	-3.9678
OG0016593	-3.9678
OG0016594	-3.9678
OG0016595	-6.88146
OG0016596	-3.9678
OG0016597	-3.9678
OG0016598	-6.88146
OG0016599	-3.9678
OG0016600	-6.25721
OG0016601	-3.9678
OG0016602	-3.9678
OG0016603	-3.9678
OG0016604	-3.9678
OG0016605	-3.9678
OG0016606	-3.9678
OG0016607	-3.9678
OG0016608	-3.9678
OG0016609	-3.9678
OG0016610	-3.9678
OG0016611	-3.9678
OG0016612	-3.9678
OG0016613	-10.911
OG0016614	-3.9678
OG0016615	-8.50367
OG0016616	-3.9678
OG0016617	-3.9678
OG0016618	-3.9678
OG0016619	-6.88146
OG0016620	-3.9678
OG0016621	-3.9678
OG0016622	-3.9678
OG0016623	-3.9678
OG0016624	-3.9678
OG0016625	-3.9678
OG0016626	-3.9678
OG0016627	-3.9678
OG0016628	-10.911
OG0016629	-3.9678
OG0016630	-3.9678
OG0016631	-3.9678
OG0016632	-3.9678
OG0016633	-3.9678
OG0016634	-6.88146
OG0016635	-3.9678
OG0016636	-3.9678
OG0016637	-6.88146
OG0016638	-6.25721
OG0016639	-3.9678
OG0016640	-3.9678
OG0016641	-3.9678
OG0016642	-3.9678
OG0016643	-8.50367
OG0016644	-3.9678
OG0016645	-3.9678
OG0016646	-3.9678
OG0016647	-3.9678
OG0016648	-3.9678
OG0016649	-3.9678
OG0016650	-3.9678
OG0016651	-3.9678
OG0016652	-3.9678
OG0016653	-3.9678
OG0016654	-3.9678
OG0016655	-3.9678
OG0016656	-6.88146
OG0016657	-3.9678
OG0016658	-3.9678
OG0016659	-3.9678
OG0016660	-3.9678
OG0016661	-3.9678
OG0016662	-3.9678
OG0016663	-3.9678
OG0016664	-3.9678
OG0016665	-3.9678
OG0016666	-3.9678
OG0016667	-3.9678
OG0016668	-3.9678
OG0016669	-3.9678
OG0016670	-3.9678
OG0016671	-6.88146
OG0016672	-3.9678
OG0016673	-3.9678
OG0016674	-3.9678
OG0016675	-3.9678
OG0016676	-3.9678
OG0016677	-3.9678
OG0016678	-3.9678
OG0016679	-3.9678
OG0016680	-3.9678
OG0016681	-3.9678
OG0016682	-6.88146
OG0016683	-3.9678
OG0016684	-3.9678
OG0016685	-6.88146
OG0016686	-3.9678
OG0016687	-3.9678
OG0016688	-3.9678
OG0016689	-3.9678
OG0016690	-3.9678
OG0016691	-3.9678
OG0016692	-3.9678
OG0016693	-3.9678
OG0016694	-3.9678
OG0016695	-3.9678
OG0016696	-3.9678
OG0016697	-3.9678
OG0016698	-3.9678
OG0016699	-3.9678
OG0016700	-6.88146
OG0016701	-3.9678
OG0016702	-3.9678
OG0016703	-3.9678
OG0016704	-3.9678
OG0016705	-3.9678
OG0016706	-3.9678
OG0016707	-3.9678
OG0016708	-3.9678
OG0016709	-3.9678
OG0016710	-3.9678
OG0016711	-3.9678
OG0016712	-3.9678
OG0016713	-3.9678
OG0016714	-3.9678
OG0016715	-3.9678
OG0016716	-6.88146
OG0016717	-3.9678
OG0016718	-6.88146
OG0016719	-3.9678
OG0016720	-11.0509
OG0016721	-3.9678
OG0016722	-3.9678
OG0016723	-3.9678
OG0016724	-3.9678
OG0016725	-3.9678
OG0016726	-3.9678
OG0016727	-3.9678
OG0016728	-3.9678
OG0016729	-6.88146
OG0016730	-11.4494
OG0016731	-6.88146
OG0016732	-3.9678
OG0016733	-6.25721
OG0016734	-6.88146
OG0016735	-3.9678
OG0016736	-6.88146
OG0016737	-3.9678
OG0016738	-3.9678
OG0016739	-3.9678
OG0016740	-3.9678
OG0016741	-3.9678
OG0016742	-3.9678
OG0016743	-3.9678
OG0016744	-6.88146
OG0016745	-3.9678
OG0016746	-3.9678
OG0016747	-3.9678
OG0016748	-3.9678
OG0016749	-3.9678
OG0016750	-3.9678
OG0016751	-3.9678
OG0016752	-6.25721
OG0016753	-3.9678
OG0016754	-3.9678
OG0016755	-6.88146
OG0016756	-3.9678
OG0016757	-3.9678
OG0016758	-3.9678
OG0016759	-3.9678
OG0016760	-3.9678
OG0016761	-6.88146
OG0016762	-3.9678
OG0016763	-3.9678
OG0016764	-3.9678
OG0016765	-3.9678
OG0016766	-3.9678
OG0016767	-6.88146
OG0016768	-3.9678
OG0016769	-3.9678
OG0016770	-3.9678
OG0016771	-3.9678
OG0016772	-3.9678
OG0016773	-3.9678
OG0016774	-3.9678
OG0016775	-3.9678
OG0016776	-11.4494
OG0016777	-3.9678
OG0016778	-3.9678
OG0016779	-3.9678
OG0016780	-3.9678
OG0016781	-3.9678
OG0016782	-3.9678
OG0016783	-3.9678
OG0016784	-3.9678
OG0016785	-3.9678
OG0016786	-3.9678
OG0016787	-3.9678
OG0016788	-3.9678
OG0016789	-3.9678
OG0016790	-3.9678
OG0016791	-3.9678
OG0016792	-6.96754
OG0016793	-6.88146
OG0016794	-3.9678
OG0016795	-3.9678
OG0016796	-3.9678
OG0016797	-3.9678
OG0016798	-3.9678
OG0016799	-3.9678
OG0016800	-6.25721
OG0016801	-3.9678
OG0016802	-6.88146
OG0016803	-3.9678
OG0016804	-11.4494
OG0016805	-3.9678
OG0016806	-6.88146
OG0016807	-3.9678
OG0016808	-3.9678
OG0016809	-6.25721
OG0016810	-3.9678
OG0016811	-11.4494
OG0016812	-3.9678
OG0016813	-3.9678
OG0016814	-3.9678
OG0016815	-3.9678
OG0016816	-3.9678
OG0016817	-3.9678
OG0016818	-3.9678
OG0016819	-3.9678
OG0016820	-3.9678
OG0016821	-3.9678
OG0016822	-6.25721
OG0016823	-6.88146
OG0016824	-3.9678
OG0016825	-16.9258
OG0016826	-16.9258
OG0016827	-12.2958
OG0016828	-12.2958
OG0016829	-16.9258
OG0016830	-9.30451
OG0016831	-9.30451
OG0016832	-16.9258
OG0016833	-8.60992
OG0016834	-10.911
OG0016835	-7.71916
OG0016836	-16.9258
OG0016837	-16.9258
OG0016838	-11.0509
OG0016839	-12.3192
OG0016840	-16.9258
OG0016841	-7.71916
OG0016842	-9.30451
OG0016843	-11.0509
OG0016844	-16.9258
OG0016845	-16.9258
OG0016846	-9.30451
OG0016847	-10.911
OG0016848	-16.9258
OG0016849	-12.2958
OG0016850	-7.71916
OG0016851	-16.9258
OG0016852	-16.9258
OG0016853	-7.71916
OG0016854	-11.0509
OG0016855	-12.2958
OG0016856	-16.9258
OG0016857	-7.71916
OG0016858	-16.9258
OG0016859	-9.30451
OG0016860	-16.9258
OG0016861	-13.9197
OG0016862	-12.2958
OG0016863	-11.0509
OG0016864	-11.0509
OG0016865	-7.71916
OG0016866	-8.60992
OG0016867	-12.2958
OG0016868	-16.9258
OG0016869	-7.71916
OG0016870	-12.2958
OG0016871	-8.60992
OG0016872	-7.71916
OG0016873	-16.9258
OG0016874	-16.9258
OG0016875	-16.9258
OG0016876	-10.911
OG0016877	-16.9258
OG0016878	-10.911
OG0016879	-12.2958
OG0016880	-12.2958
OG0016881	-12.2958
OG0016882	-11.0509
OG0016883	-10.911
OG0016884	-10.911
OG0016885	-16.9258
OG0016886	-7.71916
OG0016887	-10.911
OG0016888	-12.2958
OG0016889	-10.911
OG0016890	-9.30451
OG0016891	-12.2958
OG0016892	-7.71916
OG0016893	-8.60992
OG0016894	-10.911
OG0016895	-11.0509
OG0016896	-9.30451
OG0016897	-16.9258
OG0016898	-12.2958
OG0016899	-12.2958
OG0016900	-10.911
OG0016901	-11.0509
OG0016902	-7.71916
OG0016903	-11.0509
OG0016904	-7.71916
OG0016905	-10.911
OG0016906	-12.2958
OG0016907	-8.60992
OG0016908	-11.0509
OG0016909	-8.60992
OG0016910	-16.9258
OG0016911	-16.9258
OG0016912	-11.0509
OG0016913	-11.0509
OG0016914	-10.7187
OG0016915	-16.9258
OG0016916	-10.911
OG0016917	-12.2958
OG0016918	-8.60992
OG0016919	-8.60992
OG0016920	-10.911
OG0016921	-12.2958
OG0016922	-7.71916
OG0016923	-12.8049
OG0016924	-12.8049
OG0016925	-12.8049
OG0016926	-12.8049
OG0016927	-12.8049
OG0016928	-12.8049
OG0016929	-12.8049
OG0016930	-8.51641
OG0016931	-8.51641
OG0016932	-12.8049
OG0016933	-12.8049
OG0016934	-12.8049
OG0016935	-12.8049
OG0016936	-12.8049
OG0016937	-12.8049
OG0016938	-12.8049
OG0016939	-12.8049
OG0016940	-6.27914
OG0016941	-6.27914
OG0016942	-6.27914
OG0016943	-6.27914
OG0016944	-6.27914
OG0016945	-6.27914
OG0016946	-6.27914
OG0016947	-6.27914
OG0016948	-6.27914
OG0016949	-6.27914
OG0016950	-6.27914
OG0016951	-6.27914
OG0016952	-6.27914
OG0016953	-6.27914
OG0016954	-6.27914
OG0016955	-6.27914
OG0016956	-6.27914
OG0016957	-6.27914
OG0016958	-6.27914
OG0016959	-6.27914
OG0016960	-6.27914
OG0016961	-6.27914
OG0016962	-6.27914
OG0016963	-6.27914
OG0016964	-6.27914
OG0016965	-6.27914
OG0016966	-6.27914
OG0016967	-6.27914
OG0016968	-6.27914
OG0016969	-6.27914
OG0016970	-6.27914
OG0016971	-6.27914
OG0016972	-6.27914
OG0016973	-6.27914
OG0016974	-6.27914
OG0016975	-6.27914
OG0016976	-6.27914
OG0016977	-6.27914
OG0016978	-6.27914
OG0016979	-6.27914
OG0016980	-6.27914
OG0016981	-6.27914
OG0016982	-6.27914
OG0016983	-6.27914
OG0016984	-6.27914
OG0016985	-6.27914
OG0016986	-6.27914
OG0016987	-6.27914
OG0016988	-6.27914
OG0016989	-6.27914
OG0016990	-6.27914
OG0016991	-6.27914
OG0016992	-6.27914
OG0016993	-6.27914
OG0016994	-6.27914
OG0016995	-6.27914
OG0016996	-6.27914
OG0016997	-6.27914
OG0016998	-6.27914
OG0016999	-6.27914
OG0017000	-6.27914
OG0017001	-6.27914
OG0017002	-6.27914
OG0017003	-6.27914
OG0017004	-6.27914
OG0017005	-6.27914
OG0017006	-6.27914
OG0017007	-6.27914
OG0017008	-6.27914
OG0017009	-6.27914
OG0017010	-6.27914
OG0017011	-6.27914
OG0017012	-6.27914
OG0017013	-6.27914
OG0017014	-6.27914
OG0017015	-6.27914
OG0017016	-6.27914
OG0017017	-7.0077
OG0017018	-6.01785
OG0017019	-6.01785
OG0017020	-6.01785
OG0017021	-6.01785
OG0017022	-6.01785
OG0017023	-6.01785
OG0017024	-6.01785
OG0017025	-10.6161
OG0017026	-10.6161
OG0017027	-7.0077
OG0017028	-6.01785
OG0017029	-6.01785
OG0017030	-6.01785
OG0017031	-6.01785
OG0017032	-6.01785
OG0017033	-6.01785
OG0017034	-7.76586
OG0017035	-7.0077
OG0017036	-5.40983
OG0017037	-6.01785
OG0017038	-7.61217
OG0017039	-6.01785
OG0017040	-6.01785
OG0017041	-7.02973
OG0017042	-6.01785
OG0017043	-5.26662
OG0017044	-6.01785
OG0017045	-9.23207
OG0017046	-5.26662
OG0017047	-6.01785
OG0017048	-6.01785
OG0017049	-6.01785
OG0017050	-10.6161
OG0017051	-6.01785
OG0017052	-6.01785
OG0017053	-6.01785
OG0017054	-6.01785
OG0017055	-6.01785
OG0017056	-10.6161
OG0017057	-7.61217
OG0017058	-6.01785
OG0017059	-7.0077
OG0017060	-6.01785
OG0017061	-7.0077
OG0017062	-7.61217
OG0017063	-6.01785
OG0017064	-6.01785
OG0017065	-6.01785
OG0017066	-6.01785
OG0017067	-7.0077
OG0017068	-5.26662
OG0017069	-7.76586
OG0017070	-6.01785
OG0017071	-7.0077
OG0017072	-7.0077
OG0017073	-6.01785
OG0017074	-5.26662
OG0017075	-6.01785
OG0017076	-6.01785
OG0017077	-5.40983
OG0017078	-5.26662
OG0017079	-6.01785
OG0017080	-7.0077
OG0017081	-6.01785
OG0017082	-7.0077
OG0017083	-5.26662
OG0017084	-7.0077
OG0017085	-6.01785
OG0017086	-9.23207
OG0017087	-6.01785
OG0017088	-5.33361
OG0017089	-6.01785
OG0017090	-6.01785
OG0017091	-6.01785
OG0017092	-6.01785
OG0017093	-5.26662
OG0017094	-6.01785
OG0017095	-7.0077
OG0017096	-6.01785
OG0017097	-7.0077
OG0017098	-6.01785
OG0017099	-6.01785
OG0017100	-7.0077
OG0017101	-6.01785
OG0017102	-6.01785
OG0017103	-6.01785
OG0017104	-7.0077
OG0017105	-6.01785
OG0017106	-6.01785
OG0017107	-5.26662
OG0017108	-7.02973
OG0017109	-5.26662
OG0017110	-6.01785
OG0017111	-6.01785
OG0017112	-6.01785
OG0017113	-7.61217
OG0017114	-6.01785
OG0017115	-6.01785
OG0017116	-5.26662
OG0017117	-7.02973
OG0017118	-6.01785
OG0017119	-9.23207
OG0017120	-6.01785
OG0017121	-6.01785
OG0017122	-6.01785
OG0017123	-6.01785
OG0017124	-6.01785
OG0017125	-6.01785
OG0017126	-6.01785
OG0017127	-6.01785
OG0017128	-5.26662
OG0017129	-6.01785
OG0017130	-6.01785
OG0017131	-6.01785
OG0017132	-6.01785
OG0017133	-5.06521
OG0017134	-6.01785
OG0017135	-6.01785
OG0017136	-6.01785
OG0017137	-5.26662
OG0017138	-6.01785
OG0017139	-6.01785
OG0017140	-6.01785
OG0017141	-10.6161
OG0017142	-6.01785
OG0017143	-6.01785
OG0017144	-7.0077
OG0017145	-7.0077
OG0017146	-6.01785
OG0017147	-7.0077
OG0017148	-6.01785
OG0017149	-6.01785
OG0017150	-6.01785
OG0017151	-6.01785
OG0017152	-5.26662
OG0017153	-6.01785
OG0017154	-5.26662
OG0017155	-6.01785
OG0017156	-6.01785
OG0017157	-6.01785
OG0017158	-6.01785
OG0017159	-10.6161
OG0017160	-6.01785
OG0017161	-6.01785
OG0017162	-6.01785
OG0017163	-6.01785
OG0017164	-6.01785
OG0017165	-6.01785
OG0017166	-6.01785
OG0017167	-6.01785
OG0017168	-6.01785
OG0017169	-6.01785
OG0017170	-7.0077
OG0017171	-6.01785
OG0017172	-9.23207
OG0017173	-6.01785
OG0017174	-9.23207
OG0017175	-6.01785
OG0017176	-6.01785
OG0017177	-6.01785
OG0017178	-7.0077
OG0017179	-6.01785
OG0017180	-6.01785
OG0017181	-6.01785
OG0017182	-6.01785
OG0017183	-5.26662
OG0017184	-7.0077
OG0017185	-6.01785
OG0017186	-6.01785
OG0017187	-6.01785
OG0017188	-10.6161
OG0017189	-7.0077
OG0017190	-6.01785
OG0017191	-6.01785
OG0017192	-6.01785
OG0017193	-6.01785
OG0017194	-6.01785
OG0017195	-5.26662
OG0017196	-6.01785
OG0017197	-6.01785
OG0017198	-7.61217
OG0017199	-9.23207
OG0017200	-6.01785
OG0017201	-7.0077
OG0017202	-6.01785
OG0017203	-6.01785
OG0017204	-6.01785
OG0017205	-6.01785
OG0017206	-6.01785
OG0017207	-6.01785
OG0017208	-6.01785
OG0017209	-5.26662
OG0017210	-6.01785
OG0017211	-6.01785
OG0017212	-6.01785
OG0017213	-6.01785
OG0017214	-7.0077
OG0017215	-7.0077
OG0017216	-6.01785
OG0017217	-5.06521
OG0017218	-7.0077
OG0017219	-6.01785
OG0017220	-6.01785
OG0017221	-6.01785
OG0017222	-6.01785
OG0017223	-6.01785
OG0017224	-5.06521
OG0017225	-5.06521
OG0017226	-6.01785
OG0017227	-9.23207
OG0017228	-6.01785
OG0017229	-6.01785
OG0017230	-9.23207
OG0017231	-6.01785
OG0017232	-6.01785
OG0017233	-9.23207
OG0017234	-6.01785
OG0017235	-7.61217
OG0017236	-6.01785
OG0017237	-7.61217
OG0017238	-6.01785
OG0017239	-10.6161
OG0017240	-6.01785
OG0017241	-6.01785
OG0017242	-7.0077
OG0017243	-6.01785
OG0017244	-7.0077
OG0017245	-6.01785
OG0017246	-6.01785
OG0017247	-6.01785
OG0017248	-6.01785
OG0017249	-6.01785
OG0017250	-5.26662
OG0017251	-6.01785
OG0017252	-5.33361
OG0017253	-6.01785
OG0017254	-5.26662
OG0017255	-6.01785
OG0017256	-7.0077
OG0017257	-6.01785
OG0017258	-6.01785
OG0017259	-7.0077
OG0017260	-7.02973
OG0017261	-7.0077
OG0017262	-6.01785
OG0017263	-6.01785
OG0017264	-7.0077
OG0017265	-7.0077
OG0017266	-6.01785
OG0017267	-6.01785
OG0017268	-9.23207
OG0017269	-7.0077
OG0017270	-6.01785
OG0017271	-6.01785
OG0017272	-6.01785
OG0017273	-6.01785
OG0017274	-6.01785
OG0017275	-6.01785
OG0017276	-6.01785
OG0017277	-9.23207
OG0017278	-6.01785
OG0017279	-6.01785
OG0017280	-6.01785
OG0017281	-5.40983
OG0017282	-7.61217
OG0017283	-6.01785
OG0017284	-5.26662
OG0017285	-9.23207
OG0017286	-6.01785
OG0017287	-6.01785
OG0017288	-5.26662
OG0017289	-6.01785
OG0017290	-6.01785
OG0017291	-6.01785
OG0017292	-6.01785
OG0017293	-10.6161
OG0017294	-7.61217
OG0017295	-7.02973
OG0017296	-6.01785
OG0017297	-6.01785
OG0017298	-7.0077
OG0017299	-6.01785
OG0017300	-6.01785
OG0017301	-5.26662
OG0017302	-6.01785
OG0017303	-6.01785
OG0017304	-6.01785
OG0017305	-6.01785
OG0017306	-7.0077
OG0017307	-5.26662
OG0017308	-6.01785
OG0017309	-6.01785
OG0017310	-10.6161
OG0017311	-10.6161
OG0017312	-6.01785
OG0017313	-7.0077
OG0017314	-6.01785
OG0017315	-6.01785
OG0017316	-6.01785
OG0017317	-6.01785
OG0017318	-6.01785
OG0017319	-6.01785
OG0017320	-10.6161
OG0017321	-7.0077
OG0017322	-6.01785
OG0017323	-6.01785
OG0017324	-7.61217
OG0017325	-6.01785
OG0017326	-6.01785
OG0017327	-10.6161
OG0017328	-6.01785
OG0017329	-6.01785
OG0017330	-7.0077
OG0017331	-6.01785
OG0017332	-6.01785
OG0017333	-5.26662
OG0017334	-6.01785
OG0017335	-6.01785
OG0017336	-9.23207
OG0017337	-6.01785
OG0017338	-6.01785
OG0017339	-6.01785
OG0017340	-6.01785
OG0017341	-6.01785
OG0017342	-6.01785
OG0017343	-6.01785
OG0017344	-6.01785
OG0017345	-6.01785
OG0017346	-6.01785
OG0017347	-6.01785
OG0017348	-6.01785
OG0017349	-6.01785
OG0017350	-7.76586
OG0017351	-6.01785
OG0017352	-6.01785
OG0017353	-6.01785
OG0017354	-6.01785
OG0017355	-6.01785
OG0017356	-6.01785
OG0017357	-7.0077
OG0017358	-6.01785
OG0017359	-7.0077
OG0017360	-7.61217
OG0017361	-6.01785
OG0017362	-6.01785
OG0017363	-7.61217
OG0017364	-6.01785
OG0017365	-5.26662
OG0017366	-6.01785
OG0017367	-6.01785
OG0017368	-6.01785
OG0017369	-6.01785
OG0017370	-6.01785
OG0017371	-5.26662
OG0017372	-7.0077
OG0017373	-7.0077
OG0017374	-5.26662
OG0017375	-7.0077
OG0017376	-5.33361
OG0017377	-7.0077
OG0017378	-5.33361
OG0017379	-7.0077
OG0017380	-7.0077
OG0017381	-5.26662
OG0017382	-5.26662
OG0017383	-9.23207
OG0017384	-5.33361
OG0017385	-6.01785
OG0017386	-6.01785
OG0017387	-5.26662
OG0017388	-7.0077
OG0017389	-6.01785
OG0017390	-5.06521
OG0017391	-9.23207
OG0017392	-7.0077
OG0017393	-7.0077
OG0017394	-7.0077
OG0017395	-6.01785
OG0017396	-7.76586
OG0017397	-6.01785
OG0017398	-5.06521
OG0017399	-5.26662
OG0017400	-5.26662
OG0017401	-4.2684
OG0017402	-4.2684
OG0017403	-4.2684
OG0017404	-4.2684
OG0017405	-14.2203
OG0017406	-4.2684
OG0017407	-4.2684
OG0017408	-4.2684
OG0017409	-4.2684
OG0017410	-4.2684
OG0017411	-4.2684
OG0017412	-4.2684
OG0017413	-4.2684
OG0017414	-4.2684
OG0017415	-6.61407
OG0017416	-4.2684
OG0017417	-4.2684
OG0017418	-14.2203
