family_id	assembly	assembly_short	scaffold	gene	copy	copy_rank	copy_id	copy_header	copy_fasta	ref_fasta	step2_status	step2_strand	step2_alignment_score	exo_score	exo_frameshift_ops	exo_strand	exon_count	predicted_cds_len	predicted_protein_len	ref_cds_len	ref_protein_len	protein_len_ratio	internal_stop_count	has_terminal_stop	starts_with_M	frameshift_like_gap_runs	prot_matches	prot_mismatches	prot_gap_columns	prot_percent_identity	prot_ref_coverage	prot_qry_coverage	prot_aligned_columns	structural_status	structural_reason	final_status	final_reason	protein_divergence	divergence_robust_z	popgen_dataset
OG0000207	KN005_v1	KN005_v1	scaffold_6_RagTag	AL7G49150	3		3	AL7G49150_KN005_v1_scaffold_6_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	2526.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	KN006_v1	KN006_v1	scaffold_2_RagTag	AL7G49150	3		3	AL7G49150_KN006_v1_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	-	2354.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	MN47_mabs_v3	MN47_mabs_v3	scaffold_5_RagTag	AL5G28350	1		1	AL5G28350_MN47_mabs_v3_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	8768.0	2702.0	0.0	+	22.0	1770.0	590.0	1770	590	1.0	0.0	True	True	0.0	590.0	0.0	0.0	100.0	100.0	100.0	590.0	U0	structurally_intact	U	reference_like_intact	0.0	-1.953387056471774	A+F+U
OG0000207	MN47_mabs_v3	MN47_mabs_v3	scaffold_7_RagTag	AL7G46090	1		1	AL7G46090_MN47_mabs_v3_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	11510.0	2609.0	0.0	+	21.0	1680.0	560.0	1680	560	1.0	0.0	True	True	0.0	560.0	0.0	0.0	100.0	100.0	100.0	560.0	U0	structurally_intact	U	reference_like_intact	0.0		A+F+U
OG0000207	MN47_mabs_v3	MN47_mabs_v3	scaffold_2_RagTag	AL7G49150	3		3	AL7G49150_MN47_mabs_v3_scaffold_2_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	1892.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	Nla	Nla	scaffold_3_RagTag	AL7G49150	1		1	AL7G49150_Nla_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	-	2759.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	NT1_v2	NT1_v2	scaffold_8	AL7G49150	3		3	AL7G49150_NT1_v2_scaffold_8_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	2852.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	NT1_v2	NT1_v2	scaffold_8	AL7G49150	2		2	AL7G49150_NT1_v2_scaffold_8_copy_2	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	-	2338.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	NT12_v2	NT12_v2	scaffold_4_RagTag	AL7G49150	1		1	AL7G49150_NT12_v2_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	-	1616.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	NT8_v2_fix	NT8_v2_fix	scaffold_5_RagTag	AL7G49150	1		1	AL7G49150_NT8_v2_fix_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	1598.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	NT9_v2	NT9_v2	scaffold_7_RagTag	AL7G49150	1		1	AL7G49150_NT9_v2_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	-	2636.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	PU6_v3_fin	PU6_v3_fin	scaffold_5	AL5G28350	1		1	AL5G28350_PU6_v3_fin_scaffold_5_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	6635.0	2098.0	0.0	+	17.0	1398.0	466.0	1770	590	0.7898	0.0	True	False	0.0	454.0	12.0	124.0	97.425	100.0	100.0	590.0	U0	structurally_intact	F	protein_length_shift	2.575000000000003	-0.2174175412293849	A+F+U
OG0000207	PU6_v3_fin	PU6_v3_fin	scaffold_4	AL7G49150	1		1	AL7G49150_PU6_v3_fin_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	2716.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	TE11_v2	TE11_v2	scaffold_7_RagTag	AL7G49150	1		1	AL7G49150_TE11_v2_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	2726.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	TE4_v1	TE4_v1	scaffold_7_RagTag:1-29301300	AL7G49150	1		1	AL7G49150_TE4_v1_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	2828.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	TE8_v1	TE8_v1	scaffold_7_RagTag:0-28571223	AL7G49150	1		1	AL7G49150_TE8_v1_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	2725.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000207	WS1_v2_s	WS1_v2_s	scaffold_7_RagTag	AL7G49150	1		1	AL7G49150_WS1_v2_s_scaffold_7_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000207_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000207.fasta	ok	+	2311.0							1752	584													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000210	73_3a	73_3a	scaffold_4_RagTag	AL4G16880	1		1	AL4G16880_73_3a_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000210_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000210.fasta	ok	+	8623.0	4491.0	0.0	+	6.0	2739.0	913.0	3084	1028	0.8881	0.0	False	True	0.0	885.0	28.0	115.0	96.933	100.0	100.0	1028.0	U0	structurally_intact	F	protein_length_shift	3.066999999999993	-0.6745000000000146	A+F+U
OG0000210	AL08_v2_f	AL08_v2_f	scaffold_4_RagTag	AL4G16880	1		1	AL4G16880_AL08_v2_f_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000210_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000210.fasta	ok	+	6798.0	4425.0	0.0	+	6.0	2739.0	913.0	3084	1028	0.8881	0.0	False	True	0.0	873.0	40.0	115.0	95.619	100.0	100.0	1028.0	U0	structurally_intact	F	protein_length_shift	4.381	0.6745	A+F+U
OG0000210	ALR	ALR	scaffold_4	AL4G16880	1		1	AL4G16880_ALR_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000210_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000210.fasta	ok	+	6790.0	4424.0	0.0	+	6.0	2739.0	913.0	3084	1028	0.8881	0.0	False	True	0.0	873.0	40.0	115.0	95.619	100.0	100.0	1028.0	U0	structurally_intact	F	protein_length_shift	4.381	0.6745	A+F+U
OG0000210	MN47_mabs_v3	MN47_mabs_v3	scaffold_4_RagTag	AL4G16880	1		1	AL4G16880_MN47_mabs_v3_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000210_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000210.fasta	ok	+	12150.0	5165.0	0.0	+	8.0	3084.0	1028.0	3084	1028	1.0	0.0	True	True	0.0	1028.0	0.0	0.0	100.0	100.0	100.0	1028.0	U0	structurally_intact	U	reference_like_intact	0.0	-3.8231933028919576	A+F+U
OG0000210	Nla	Nla	scaffold_4_RagTag	AL4G16880	1		1	AL4G16880_Nla_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000210_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000210.fasta	ok	+	7809.0	4454.0	0.0	+	6.0	2739.0	913.0	3084	1028	0.8881	0.0	False	True	0.0	879.0	34.0	115.0	96.276	100.0	100.0	1028.0	U0	structurally_intact	F	protein_length_shift	3.724000000000004	0.0	A+F+U
OG0000213	73_3a	73_3a	scaffold_3_RagTag	AL3G24070	1		1	AL3G24070_73_3a_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2178.0	1451.0	0.0	-	1.0	798.0	266.0	798	266	1.0	0.0	True	True	0.0	264.0	2.0	0.0	99.248	100.0	100.0	266.0	U0	structurally_intact	U	reference_like_intact	0.7519999999999953	0.6745	A+F+U
OG0000213	73_3a	73_3a	scaffold_3_RagTag	AL3G24100	1		1	AL3G24100_73_3a_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1448.0	1018.0	0.0	-	1.0	663.0	221.0	642	214	1.0327	0.0	True	True	0.0	208.0	6.0	7.0	97.196	100.0	100.0	221.0	U0	structurally_intact	U	reference_like_intact	2.804000000000002	0.6745	A+F+U
OG0000213	73_3a	73_3a	scaffold_4_RagTag	AL4G27870	1		1	AL4G27870_73_3a_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	4818.0	659.0	0.0	+	1.0	366.0	122.0	402	134	0.9104	0.0	True	False	0.0	120.0	2.0	12.0	98.361	100.0	100.0	134.0	U0	structurally_intact	U	reference_like_intact	1.6389999999999958	0.6745	A+F+U
OG0000213	AL08_v2_f	AL08_v2_f	scaffold_3_RagTag	AL3G24070	1		1	AL3G24070_AL08_v2_f_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2148.0	1464.0	0.0	-	1.0	798.0	266.0	798	266	1.0	0.0	True	True	0.0	265.0	1.0	0.0	99.624	100.0	100.0	266.0	U0	structurally_intact	U	reference_like_intact	0.3760000000000048	0.0	A+F+U
OG0000213	AL08_v2_f	AL08_v2_f	scaffold_3_RagTag	AL3G24100	1		1	AL3G24100_AL08_v2_f_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1461.0	1048.0	0.0	-	1.0	657.0	219.0	642	214	1.0234	0.0	True	True	0.0	209.0	5.0	5.0	97.664	100.0	100.0	219.0	U0	structurally_intact	U	reference_like_intact	2.3359999999999985	0.0	A+F+U
OG0000213	AL08_v2_f	AL08_v2_f	scaffold_4_RagTag	AL4G27870	1		1	AL4G27870_AL08_v2_f_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	4533.0	659.0	0.0	+	1.0	366.0	122.0	402	134	0.9104	0.0	True	False	0.0	120.0	2.0	12.0	98.361	100.0	100.0	134.0	U0	structurally_intact	U	reference_like_intact	1.6389999999999958	0.6745	A+F+U
OG0000213	al1_v2_s	al1_v2_s	scaffold_3_RagTag	AL3G24070	1		1	AL3G24070_al1_v2_s_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2151.0	1461.0	0.0	-	1.0	798.0	266.0	798	266	1.0	0.0	True	True	0.0	264.0	2.0	0.0	99.248	100.0	100.0	266.0	U0	structurally_intact	U	reference_like_intact	0.7519999999999953	0.6745	A+F+U
OG0000213	al1_v2_s	al1_v2_s	scaffold_3_RagTag	AL3G24100	1		1	AL3G24100_al1_v2_s_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1480.0	1045.0	0.0	-	1.0	657.0	219.0	642	214	1.0234	0.0	True	True	0.0	209.0	5.0	5.0	97.664	100.0	100.0	219.0	U0	structurally_intact	U	reference_like_intact	2.3359999999999985	0.0	A+F+U
OG0000213	al1_v2_s	al1_v2_s	scaffold_3_RagTag	AL3G53960	1		1	AL3G53960_al1_v2_s_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1347.0	974.0	0.0	+	1.0	543.0	181.0	648	216	0.838	0.0	False	True	0.0	179.0	2.0	35.0	98.895	100.0	100.0	216.0	U0	structurally_intact	F	protein_length_shift	1.105000000000004	0.9352678185745412	A+F+U
OG0000213	AL27_v1	AL27_v1	scaffold_3_RagTag	AL3G24070	1		1	AL3G24070_AL27_v1_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2151.0	1461.0	0.0	-	1.0	798.0	266.0	798	266	1.0	0.0	True	True	0.0	265.0	1.0	0.0	99.624	100.0	100.0	266.0	U0	structurally_intact	U	reference_like_intact	0.3760000000000048	0.0	A+F+U
OG0000213	AL27_v1	AL27_v1	scaffold_4_RagTag	AL4G27870	1		1	AL4G27870_AL27_v1_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	3432.0							402	134													A	no_cds_recovered	A	no_cds_recovered			A+F+U
OG0000213	ALR	ALR	scaffold_4	AL3G24100	1		1	AL3G24100_ALR_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	-	1463.0	1040.0	0.0	+	1.0	657.0	219.0	642	214	1.0234	0.0	True	True	0.0	207.0	7.0	5.0	96.729	100.0	100.0	219.0	U0	structurally_intact	U	reference_like_intact	3.271000000000001	1.3475587606837538	A+F+U
OG0000213	ALR	ALR	scaffold_4	AL4G27870	1		1	AL4G27870_ALR_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	4898.0	652.0	0.0	+	1.0	366.0	122.0	402	134	0.9104	0.0	True	False	0.0	119.0	3.0	12.0	97.541	100.0	100.0	134.0	U0	structurally_intact	U	reference_like_intact	2.459000000000003	1.3494115314216064	A+F+U
OG0000213	BAM12_v2	BAM12_v2	scaffold_3_RagTag	AL3G24070	1		1	AL3G24070_BAM12_v2_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2140.0	1460.0	0.0	-	1.0	798.0	266.0	798	266	1.0	0.0	True	True	0.0	264.0	2.0	0.0	99.248	100.0	100.0	266.0	U0	structurally_intact	U	reference_like_intact	0.7519999999999953	0.6745	A+F+U
OG0000213	BAM12_v2	BAM12_v2	scaffold_3_RagTag	AL3G24100	1		1	AL3G24100_BAM12_v2_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1477.0	1045.0	0.0	-	1.0	657.0	219.0	642	214	1.0234	0.0	True	True	0.0	209.0	5.0	5.0	97.664	100.0	100.0	219.0	U0	structurally_intact	U	reference_like_intact	2.3359999999999985	0.0	A+F+U
OG0000213	BOR_v1	BOR_v1	scaffold_3_RagTag:0-24937921	AL3G24070	1		1	AL3G24070_BOR_v1_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2150.0	1459.0	0.0	-	1.0	798.0	266.0	798	266	1.0	0.0	True	True	0.0	264.0	2.0	0.0	99.248	100.0	100.0	266.0	U0	structurally_intact	U	reference_like_intact	0.7519999999999953	0.6745	A+F+U
OG0000213	BOR_v1	BOR_v1	scaffold_3_RagTag:0-24937921	AL3G24100	1		1	AL3G24100_BOR_v1_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1177.0	946.0	0.0	-	1.0	597.0	199.0	642	214	0.9299	0.0	False	True	0.0	188.0	6.0	25.0	96.907	100.0	100.0	219.0	U0	structurally_intact	U	reference_like_intact	3.0930000000000035	1.0910181623931614	A+F+U
OG0000213	BOR_v1	BOR_v1	scaffold_4_RagTag:18000-22695972	AL4G27870	1		1	AL4G27870_BOR_v1_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	4856.0	646.0	0.0	+	1.0	366.0	122.0	402	134	0.9104	0.0	True	False	0.0	118.0	4.0	12.0	96.721	100.0	100.0	134.0	U0	structurally_intact	U	reference_like_intact	3.2789999999999964	2.0243230628432007	A+F+U
OG0000213	F1-14	F1-14	scaffold_3_RagTag	AL3G24070	1		1	AL3G24070_F1-14_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2153.0	1455.0	0.0	-	1.0	798.0	266.0	798	266	1.0	0.0	True	True	0.0	264.0	2.0	0.0	99.248	100.0	100.0	266.0	U0	structurally_intact	U	reference_like_intact	0.7519999999999953	0.6745	A+F+U
OG0000213	F1-14	F1-14	scaffold_3_RagTag	AL3G24100	1		1	AL3G24100_F1-14_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1461.0	1048.0	0.0	-	1.0	657.0	219.0	642	214	1.0234	0.0	True	True	0.0	209.0	5.0	5.0	97.664	100.0	100.0	219.0	U0	structurally_intact	U	reference_like_intact	2.3359999999999985	0.0	A+F+U
OG0000213	F1-14	F1-14	scaffold_4_RagTag	AL4G27870	1		1	AL4G27870_F1-14_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	4735.0	640.0	0.0	+	1.0	366.0	122.0	402	134	0.9104	0.0	True	False	0.0	117.0	5.0	12.0	95.902	100.0	100.0	134.0	U0	structurally_intact	U	reference_like_intact	4.097999999999999	2.6984115314216064	A+F+U
OG0000213	KN003hexa_v0	KN003hexa_v0	scaffold_3_RagTag	AL3G24070	1		1	AL3G24070_KN003hexa_v0_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2205.0	1465.0	0.0	-	1.0	798.0	266.0	798	266	1.0	0.0	True	True	0.0	266.0	0.0	0.0	100.0	100.0	100.0	266.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745000000000255	A+F+U
OG0000213	KN003hexa_v0	KN003hexa_v0	scaffold_3_RagTag	AL3G24090	1		1	AL3G24090_KN003hexa_v0_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1220.0	453.0	0.0	-	1.0	258.0	86.0	258	86	1.0	0.0	True	True	0.0	86.0	0.0	0.0	100.0	100.0	100.0	86.0	U0	structurally_intact	U	reference_like_intact	0.0		A+F+U
OG0000213	KN003hexa_v0	KN003hexa_v0	scaffold_3_RagTag	AL3G24100	1		1	AL3G24100_KN003hexa_v0_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1520.0	1126.0	0.0	-	1.0	642.0	214.0	642	214	1.0	0.0	True	True	0.0	214.0	0.0	0.0	100.0	100.0	100.0	214.0	U0	structurally_intact	U	reference_like_intact	0.0	-3.366735042735016	A+F+U
OG0000213	KN003hexa_v0	KN003hexa_v0	scaffold_3_RagTag	AL3G53960	1		1	AL3G53960_KN003hexa_v0_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2063.0	1164.0	0.0	+	1.0	648.0	216.0	648	216	1.0	0.0	True	True	0.0	215.0	1.0	0.0	99.537	100.0	100.0	216.0	U0	structurally_intact	U	reference_like_intact	0.4629999999999938	0.0	A+F+U
OG0000213	KN003hexa_v0	KN003hexa_v0	scaffold_4_RagTag	AL4G27870	1		1	AL4G27870_KN003hexa_v0_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	5195.0	743.0	0.0	+	1.0	402.0	134.0	402	134	1.0	0.0	True	True	0.0	134.0	0.0	0.0	100.0	100.0	100.0	134.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745	A+F+U
OG0000213	KN005_v1	KN005_v1	scaffold_3_RagTag	AL3G24090	1		1	AL3G24090_KN005_v1_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1126.0	453.0	0.0	-	1.0	258.0	86.0	258	86	1.0	0.0	True	True	0.0	86.0	0.0	0.0	100.0	100.0	100.0	86.0	U0	structurally_intact	U	reference_like_intact	0.0		A+F+U
OG0000213	KN005_v1	KN005_v1	scaffold_3_RagTag	AL3G24100	1		1	AL3G24100_KN005_v1_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	1509.0	1126.0	0.0	-	1.0	642.0	214.0	642	214	1.0	0.0	True	True	0.0	214.0	0.0	0.0	100.0	100.0	100.0	214.0	U0	structurally_intact	U	reference_like_intact	0.0	-3.366735042735016	A+F+U
OG0000213	KN005_v1	KN005_v1	scaffold_3_RagTag	AL3G53960	1		1	AL3G53960_KN005_v1_scaffold_3_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	2063.0	1164.0	0.0	+	1.0	648.0	216.0	648	216	1.0	0.0	True	True	0.0	215.0	1.0	0.0	99.537	100.0	100.0	216.0	U0	structurally_intact	U	reference_like_intact	0.4629999999999938	0.0	A+F+U
OG0000213	KN005_v1	KN005_v1	scaffold_4_RagTag	AL4G27870	1		1	AL4G27870_KN005_v1_scaffold_4_copy_1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000213_all_genes_v1.fasta	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000213.fasta	ok	+	5086.0	743.0	0.0	+	1.0	402.0	134.0	402	134	1.0	0.0	True	True	0.0	134.0	0.0	0.0	100.0	100.0	100.0	134.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745	A+F+U
